question_id,question_type,orig_target,hypernym,neg1,neg2,neg3,neg4
1862100,existAttrC,zebra,zebra,elephant,girl,sheep,giraffe
1862100,existAttrC,zebra,equine,person,cattle,boy,feline
1862100,existAttrC,zebra,mammal,horse,baby,child,person
1862100,existAttrC,zebra,vertebrate,horse,bear,girl,cow
1862100,existAttrC,zebra,animal,feline,cattle,person,elephant
9581093,existAttrC,tablecloth,tablecloth,sofa,jeep,carriage,ball
9581093,existAttrC,tablecloth,table linen,wetsuit,suitcase,beverage,plant
9581093,existAttrC,tablecloth,linen,jersey,motorcycle,pipe,equine
9581093,existAttrC,tablecloth,covering,coffee,coat,liquid,pouch
10663873,existAttrC,clock,clock,sidewalk,aircraft,crown,parrot
10663873,existAttrC,clock,instrument,bedspread,oven,toothbrush,toiletry
10663873,existAttrC,clock,device,jet,bathroom,collar,root vegetable
10663887,existAttrC,clock,clock,bowl,picture,meat,necklace
10663887,existAttrC,clock,instrument,area,seat,suitcase,glass
10663887,existAttrC,clock,device,urinal,sheet,phone,horizontal surface
111015589,existAttrC,cup,cup,pen,placemat,store,laptop
111015589,existAttrC,cup,container,wagon,appliance,ball,van
824117,existAttrC,bench,bench,branch,fruit,sculpture,store
824117,existAttrC,bench,seat,entrance,room,countertop,airplane
824117,existAttrC,bench,furniture,acoustic device,equipment,path,paved surface
10144493,existAttrC,airplane,airplane,pole,phone,fruit,bedroom
10144493,existAttrC,airplane,aircraft,truck,napkin,cart,wagon
10144493,existAttrC,airplane,vehicle,helmet,taxi,station,swimsuit
10144555,existAttrC,hat,hat,countertop,frisbee,lid,sweater
10144555,existAttrC,hat,headgear,soup,bag,lettuce,jersey
10144555,existAttrC,hat,covering,brush,donut,bowl,drawer
1497223,existAttrC,cup,cup,bathtub,knife,dog,sofa
1497223,existAttrC,cup,container,box,package,dumpster,computer
162374,existAttrC,horse,horse,bag,swimsuit,monitor,saucer
162374,existAttrC,horse,equine,bush,person,skirt,van
162374,existAttrC,horse,mammal,burger,uniform,body of water,bedroom
162374,existAttrC,horse,vertebrate,skirt,plumbing fixture,can,luggage
162374,existAttrC,horse,animal,work surface,barrier,apple,river
162375,existAttrC,horse,horse,sweatshirt,bus,bottle,purse
162375,existAttrC,horse,equine,car,cooker,shelter,feed
162375,existAttrC,horse,mammal,placemat,spoon,dock,brush
162375,existAttrC,horse,vertebrate,bottle,art,kitchen utensil,curtain
162375,existAttrC,horse,animal,canoe,napkin,bell,heater
15978411,existAttrC,tablecloth,tablecloth,glaze,pizza,orange,bird
15978411,existAttrC,tablecloth,table linen,earth,liquid,coffee,tower
15978411,existAttrC,tablecloth,linen,scarf,way,baked good,mixer
15978411,existAttrC,tablecloth,covering,elephant,paved surface,cap,motorcycle
15978543,existAttrC,knife,knife,strawberry,carriage,lamp,sculpture
15978543,existAttrC,knife,hand tool,fence,bird,bell,fluid
15978543,existAttrC,knife,tool,bedding,pan,covering,kitchen appliance
15978544,existAttrC,knife,knife,helmet,station,cage,countertop
15978544,existAttrC,knife,hand tool,mixer,drawer,wheeled vehicle,motor vehicle
15978544,existAttrC,knife,tool,kitchen utensil,soap,table,cup
15978603,existAttrC,chair,chair,cabinet,bed,dish,sailboat
15978603,existAttrC,chair,seat,keyboard instrument,table,utensil,can
15978603,existAttrC,chair,furniture,fur,sink,feed,boot
2513129,existAttrC,bag,bag,patio,aircraft,floor,tablecloth
2513129,existAttrC,bag,container,tie,can,equipment,robe
2513130,existAttrC,bag,bag,towel,sponge,hallway,swimsuit
2513130,existAttrC,bag,container,bathtub,platform,photographic equipment,horizontal surface
16341328,existAttrC,skateboard,skateboard,can,dock,bicycle,spoon
16341328,existAttrC,skateboard,board,electronic device,poster,personal computer,cattle
16341329,existAttrC,skateboard,skateboard,pitcher,bowl,sponge,locomotive
16341329,existAttrC,skateboard,board,fruit,parrot,tower,can
8287709,existAttrC,surfboard,surfboard,can,chocolate,doll,monitor
8287709,existAttrC,surfboard,board,meat,motor vehicle,domestic fowl,suitcase
15789712,existAttrC,zebra,zebra,sail,pole,roadway,suit
15789712,existAttrC,zebra,equine,bed,bun,dumpster,glove
15789712,existAttrC,zebra,mammal,sweatshirt,protective garment,cat,antelope
15789712,existAttrC,zebra,vertebrate,pastry,tablecloth,stick,vehicle
15789712,existAttrC,zebra,animal,refrigerator,keyboard instrument,clothing,train
17431402,existAttrC,bridge,bridge,cup,dock,liquid,cheese
17431402,existAttrC,bridge,structure,tissue,footwear,bush,sheet metal
17431403,existAttrC,bridge,bridge,parrot,fan,wetsuit,sculpture
17431403,existAttrC,bridge,structure,sign,paddle,taxi,blouse
17431404,existAttrC,bridge,bridge,candle,cat,swimsuit,frisbee
17431404,existAttrC,bridge,structure,robe,knife,artwork,art
17432497,existAttrC,bird,bird,chair,hay,placemat,doorway
17432497,existAttrC,bird,vertebrate,electronic device,bedroom furniture,camera,brush
17432497,existAttrC,bird,animal,furniture,lid,breakfast food,cap
415282,existAttrC,horse,horse,river,wetsuit,seat,helmet
415282,existAttrC,horse,equine,motor vehicle,burner,keyboard instrument,thermometer
415282,existAttrC,horse,mammal,picture,tube,toothbrush,burner
415282,existAttrC,horse,vertebrate,bench,crown,piano,sauce
415282,existAttrC,horse,animal,decoration,hallway,mud,bedroom
415283,existAttrC,horse,horse,doorway,crowd,poster,bike
415283,existAttrC,horse,equine,scarf,tableware,sandwich,clock
415283,existAttrC,horse,mammal,cat,tabletop,bracelet,dish
415283,existAttrC,horse,vertebrate,shirt,ketchup,bunny,soil
415283,existAttrC,horse,animal,bouquet,receptacle,horizontal surface,zebra
10576760,existAttrC,dog,dog,cabinet,woman,beard,baby
10576760,existAttrC,dog,canine,cabinet,hair,girl,baby
10576760,existAttrC,dog,mammal,hair,baked good,guy,animal skin
10576760,existAttrC,dog,vertebrate,bread,horse,man,athlete
10576760,existAttrC,dog,animal,boy,horse,adult,surfer
1286867,existAttrC,table,table,car,sponge,strawberry,headband
1286867,existAttrC,table,furniture,broom,horizontal surface,hair,antenna
15519620,existAttrC,helmet,helmet,desk,bush,blouse,luggage
15519620,existAttrC,helmet,headgear,hand tool,blanket,drawer,donkey
15519620,existAttrC,helmet,covering,liquid,train,dishwasher,patio
2553964,existAttrC,zebra,zebra,chocolate,crosswalk,floor,ketchup
2553964,existAttrC,zebra,equine,piano,sweater,sail,path
2553964,existAttrC,zebra,mammal,woody plant,cat,motor vehicle,rabbit
2553964,existAttrC,zebra,vertebrate,pastry,graffiti,cattle,cup
2553964,existAttrC,zebra,animal,brush,robe,airplane,water vehicle
202681,existAttrC,skateboard,skateboard,taxi,cap,liquid,spatula
202681,existAttrC,skateboard,board,neckwear,electrical device,home appliance,piece of cloth
11152200,existAttrC,sheep,sheep,antenna,meat,saucer,spear
11152200,existAttrC,sheep,mammal,baseball equipment,towel,napkin,motorcycle
11152200,existAttrC,sheep,vertebrate,doorway,motorcycle,cow,orange
11152200,existAttrC,sheep,animal,electronic device,cabinet,woman's clothing,cake
11152217,existAttrC,sheep,sheep,elephant,bike,bear,man
11152217,existAttrC,sheep,mammal,adult,bear,giraffe,canine
11152217,existAttrC,sheep,vertebrate,boot,toothbrush,cattle,man
11152217,existAttrC,sheep,animal,bear,horse,vehicle,athlete
11152218,existAttrC,sheep,sheep,pole,toothbrush,bird,elephant
11152218,existAttrC,sheep,mammal,zebra,horse,cat,motor vehicle
11152218,existAttrC,sheep,vertebrate,vehicle,canine,tool,feline
11152218,existAttrC,sheep,animal,feline,woman,elephant,cattle
191038603,existAttrC,cake,cake,tray,collar,fireplace,bicycle
191038603,existAttrC,cake,baked good,dairy product,cookie,ball,cheese
191038603,existAttrC,cake,food,baseball equipment,protective covering,bus,sculpture
14289631,existAttrC,airplane,airplane,juice,wristband,coat,dress
14289631,existAttrC,airplane,aircraft,sheep,home appliance,footwear,lake
14289631,existAttrC,airplane,vehicle,doorway,animal,weapon,food
1179503,existAttrC,cat,cat,kitchen,ship,carriage,luggage
1179503,existAttrC,cat,feline,ship,fence,pipe,kitchen utensil
1179503,existAttrC,cat,mammal,bridge,fish,broom,wristband
1179503,existAttrC,cat,vertebrate,carrot,helmet,absorbent material,bag
1179503,existAttrC,cat,animal,hallway,tomato,cage,cockpit
7425611,existAttrC,dog,dog,cart,cooker,suit,van
7425611,existAttrC,dog,canine,burner,pizza,plant,tower
7425611,existAttrC,dog,mammal,chandelier,roadway,animal skin,sword
7425611,existAttrC,dog,vertebrate,building,ball,personal computer,dress
7425611,existAttrC,dog,animal,motorcycle,broom,child,piano
10226146,existAttrC,frisbee,frisbee,jeep,basket,horse,tie
10226146,existAttrC,frisbee,toy,feline,drum,strip,percussion instrument
8898341,existAttrC,train,train,van,cap,bread,chair
8898341,existAttrC,train,vehicle,knife,orange,fruit,dress
71029257,existAttrC,phone,phone,carriage,patio,airplane,dock
71029257,existAttrC,phone,electronic device,table,fixture,cabinet,toilet
71029257,existAttrC,phone,device,room,linen,apron,bird of prey
71029259,existAttrC,phone,phone,placemat,laptop,pitcher,store
71029259,existAttrC,phone,electronic device,tool,instrument,table,room
71029259,existAttrC,phone,device,chandelier,elephant,crowd,fluid
71029260,existAttrC,phone,phone,pan,sofa,sea,beer
71029260,existAttrC,phone,electronic device,area,counter,toothbrush,computer
71029260,existAttrC,phone,device,kettle,animal food,necklace,woman's clothing
1351216,existAttrC,train,train,dish,cup,pole,refrigerator
1351216,existAttrC,train,vehicle,canine,water vehicle,photographic equipment,blind
1052869,existAttrC,clock,clock,bicycle,gun,antenna,apple
1052869,existAttrC,clock,instrument,partition,pot,van,train
1052869,existAttrC,clock,device,tablecloth,scarf,cereal,frisbee
610148,existAttrC,giraffe,giraffe,chicken,lamp,platform,glaze
610148,existAttrC,giraffe,mammal,carriage,sculpture,flower,television
610148,existAttrC,giraffe,vertebrate,art,utensil,platform,sweater
610148,existAttrC,giraffe,animal,box,soap,bedroom,tablecloth
6859264,existAttrC,cat,cat,tent,cup,dumpster,sausage
6859264,existAttrC,cat,feline,blouse,newspaper,sofa,fish
6859264,existAttrC,cat,mammal,fruit,bracelet,clock,surface
6859264,existAttrC,cat,vertebrate,top,passage,blender,absorbent material
6859264,existAttrC,cat,animal,blanket,headband,writing device,sweater
3153262,existAttrC,fork,fork,basket,kettle,sea,blouse
3153262,existAttrC,fork,cutlery,source of illumination,box,sheep,waste
3154095,existAttrC,couch,couch,cupboard,bench,bed,counter
3154095,existAttrC,couch,seat,bench,bedroom furniture,counter,cupboard
3154095,existAttrC,couch,furniture,desk,cupboard,table,bedroom furniture
219823,existAttrC,dog,dog,kitchen,spatula,cabinet,saucer
219823,existAttrC,dog,canine,shirt,dress,domestic fowl,cart
219823,existAttrC,dog,mammal,walk,keyboard instrument,pen,bridge
219823,existAttrC,dog,vertebrate,stringed instrument,meat,pad,group
219823,existAttrC,dog,animal,ship,robe,desk,cockpit
11193061,existAttrC,purse,purse,laptop,dishwasher,desk,clock
11193061,existAttrC,purse,bag,plumbing fixture,backpack,tabletop,cat
11193061,existAttrC,purse,container,picture,notebook,protective garment,paddle
11193063,existAttrC,purse,purse,water,eagle,cookie,bracelet
11193063,existAttrC,purse,bag,piece of cloth,laptop,radio,dairy product
11193063,existAttrC,purse,container,crowd,orange,gun,jacket
11193243,existAttrC,tablecloth,tablecloth,shoe,bouquet,cereal,stove
11193243,existAttrC,tablecloth,table linen,crowd,zoo,personal computer,eagle
11193243,existAttrC,tablecloth,linen,pavement,branch,tube,airplane
11193243,existAttrC,tablecloth,covering,zoo,locomotive,racket,sink
11193244,existAttrC,tablecloth,tablecloth,placemat,pizza,heater,bottle
11193244,existAttrC,tablecloth,table linen,jeep,aquatic bird,box,desk
11193244,existAttrC,tablecloth,linen,goat,burner,baseball equipment,neckwear
11193244,existAttrC,tablecloth,covering,decoration,container,body of water,dress
4470113,existAttrC,dog,dog,snowboard,dress,bouquet,bowl
4470113,existAttrC,dog,canine,sign,meat,linen,fruit
4470113,existAttrC,dog,mammal,fish,doll,sponge,stringed instrument
4470113,existAttrC,dog,vertebrate,lettuce,bus,racket,elephant
4470113,existAttrC,dog,animal,blouse,dishwasher,bull,silverware
919514,existAttrC,table,table,ball,train,dumpster,cereal
919514,existAttrC,table,furniture,bench,shoe,domestic fowl,bell
10189910,existAttrC,woman,woman,baby,bear,cow,giraffe
10189910,existAttrC,woman,adult,cow,animal,feline,dog
10189910,existAttrC,woman,person,equine,dog,cattle,man
449474,existAttrC,airplane,airplane,cactus,platform,bush,cabin
449474,existAttrC,airplane,aircraft,bull,sculpture,spear,truck
449474,existAttrC,airplane,vehicle,person,car,purse,skateboard
449475,existAttrC,airplane,airplane,ball,platform,picture,toilet
449475,existAttrC,airplane,aircraft,apple,bedding,suitcase,swimsuit
449475,existAttrC,airplane,vehicle,blind,person,parrot,piece of cloth
449476,existAttrC,airplane,airplane,tablecloth,trash,sofa,apple
449476,existAttrC,airplane,aircraft,bedspread,table linen,cattle,bowl
449476,existAttrC,airplane,vehicle,basket,instrument,couch,berry
81002477,existAttrC,cup,cup,bench,bathroom,couch,bird
81002477,existAttrC,cup,container,seat,shirt,shoe,bird
14956111,existAttrC,cat,cat,donut,glass,giraffe,pitcher
14956111,existAttrC,cat,feline,vessel,plant,baked good,bear
14956111,existAttrC,cat,mammal,stick,source of illumination,equine,woody plant
14956111,existAttrC,cat,vertebrate,meat,hoop,berry,toy
14956111,existAttrC,cat,animal,woman,guy,bull,berry
14956145,existAttrC,cat,cat,drawer,path,ocean,bird
14956145,existAttrC,cat,feline,chandelier,protective covering,zebra,pen
14956145,existAttrC,cat,mammal,burner,donkey,fan,tool
14956145,existAttrC,cat,vertebrate,condiment,tie,cutlery,sofa
14956145,existAttrC,cat,animal,dispenser,spoon,orange,baseball equipment
12552367,existAttrC,table,table,trash,crown,oil,tissue
12552367,existAttrC,table,furniture,pipe,camera,notebook,tea
3395510,existAttrC,woman,woman,zebra,cow,doll,dog
3395510,existAttrC,woman,adult,bear,canine,dog,animal
3395510,existAttrC,woman,person,equine,dog,canine,doll
15527406,existAttrC,racket,racket,jet,necklace,headband,boat
15527406,existAttrC,racket,sports equipment,oil,feed,kitchen appliance,cereal
15527406,existAttrC,racket,equipment,horizontal surface,doorway,helmet,baseball
18471280,existAttrC,dog,dog,artwork,ornament,bedroom,table
18471280,existAttrC,dog,canine,sweet,couch,bun,produce
18471280,existAttrC,dog,mammal,burger,photographic equipment,canoe,bracelet
18471280,existAttrC,dog,vertebrate,parrot,person,couch,horse
18471280,existAttrC,dog,animal,jet,baggage,couch,horse
18471281,existAttrC,dog,dog,oven,spoon,locomotive,burner
18471281,existAttrC,dog,canine,bike,fence,graffiti,rod
18471281,existAttrC,dog,mammal,camera,partition,sweet,frisbee
18471281,existAttrC,dog,vertebrate,desk,fence,airplane,spatula
18471281,existAttrC,dog,animal,blind,sea,swimsuit,root vegetable
8676413,existAttrC,dog,dog,lake,skirt,pole,stove
8676413,existAttrC,dog,canine,plumbing fixture,photographic equipment,wristband,baked good
8676413,existAttrC,dog,mammal,tool,bat,mask,plumbing fixture
8676413,existAttrC,dog,vertebrate,glove,pipe,bird,goat
8676413,existAttrC,dog,animal,drawer,cockpit,fish,ship
101041263,existAttrC,wetsuit,wetsuit,notepad,cookie,saucer,laptop
101041263,existAttrC,wetsuit,garment,cabinet,bedding,notepad,frisbee
101041263,existAttrC,wetsuit,clothing,electrical device,bracelet,earth,tube
101041264,existAttrC,wetsuit,wetsuit,collar,sidewalk,laptop,sauce
101041264,existAttrC,wetsuit,garment,counter,woman's clothing,tablecloth,vase
101041264,existAttrC,wetsuit,clothing,counter,wristband,apron,structure
101041265,existAttrC,wetsuit,wetsuit,bat,donut,monitor,dish
101041265,existAttrC,wetsuit,garment,access,fence,surface,pole
101041265,existAttrC,wetsuit,clothing,comforter,pouch,ring,sweater
13483143,existAttrC,apple,apple,donut,lettuce,banana,pie
13483143,existAttrC,apple,fruit,walk,alcohol,plumbing fixture,pond
13483143,existAttrC,apple,food,refrigerator,lake,covering,truck
13483172,existAttrC,apple,apple,broccoli,bike,pie,donut
13483172,existAttrC,apple,fruit,tablecloth,room,sports equipment,flower arrangement
13483172,existAttrC,apple,food,tower,pole,box,athlete
1860763,existAttrC,laptop,laptop,banana,fork,fish,oven
1860763,existAttrC,laptop,personal computer,lamp,clock,seat,bag
1860763,existAttrC,laptop,computer,container,clock,chair,lamp
1860763,existAttrC,laptop,electronic device,pad,box,container,toothbrush
1860763,existAttrC,laptop,device,blanket,boat,bag,microwave
21061351,existAttrC,desk,desk,aircraft,tomato,bowl,truck
21061351,existAttrC,desk,table,decoration,backpack,bedspread,oven
21061351,existAttrC,desk,furniture,vegetable,tower,carrot,airplane
5811190,existAttrC,coat,coat,phone,sweatshirt,couch,ketchup
5811190,existAttrC,coat,garment,jersey,sheet,broom,microwave
5811190,existAttrC,coat,clothing,cup,condiment,towel,paved surface
5811191,existAttrC,coat,coat,seat,truck,meat,can
5811191,existAttrC,coat,garment,jar,motor vehicle,platform,spear
5811191,existAttrC,coat,clothing,electrical device,horse,paved surface,cart
5811192,existAttrC,coat,coat,fence,bridge,donut,bun
5811192,existAttrC,coat,garment,room,stringed instrument,hoop,vegetable
5811192,existAttrC,coat,clothing,sandwich,bun,citrus fruit,acoustic device
5811254,existAttrC,snowboard,snowboard,pole,doorway,pizza,crown
5811254,existAttrC,snowboard,board,vehicle,sheep,blind,highway
15120799,existAttrC,giraffe,giraffe,piano,aircraft,audience,kettle
15120799,existAttrC,giraffe,mammal,canine,protective covering,woody plant,tower
15120799,existAttrC,giraffe,vertebrate,tent,parrot,cake,phone
15120799,existAttrC,giraffe,animal,graffiti,cart,sheep,athlete
15120800,existAttrC,giraffe,giraffe,crowd,surfboard,river,box
15120800,existAttrC,giraffe,mammal,hay,radio,dog,topping
